THE_DELTA_T_HPT,THE_DELTA_T_HPT,THE_DELTA_T_HPT,THE_DELTA_T_HPT,THE_DELTA_T_HPT,PR_HPC,THE_DELTA_T_HPT,PR_HPC_RMS,THE_DELTA_T_HPT,PR_HPC_RMS
-0.3405857579161909,-0.3405857579161909,-0.3405857579161909,-0.3405857579161909,-0.3405857579161909,10.630392303087293,-0.3405857579161909,11.140955384179104,-0.3405857579161909,11.140955384179104
-0.34749569191473145,-0.34749569191473145,-0.34749569191473145,-0.34749569191473145,-0.34749569191473145,11.743953582716136,-0.34749569191473145,11.148334729414001,-0.34749569191473145,11.148334729414001
-0.3442775229442067,-0.3442775229442067,-0.3442775229442067,-0.3442775229442067,-0.3442775229442067,11.645554082084068,-0.3442775229442067,11.157743021591903,-0.3442775229442067,11.157743021591903
-0.3393369809886079,-0.3393369809886079,-0.3393369809886079,-0.3393369809886079,-0.3393369809886079,11.38315968553775,-0.3393369809886079,11.165277631353959,-0.3393369809886079,11.165277631353959
-0.34271853257163337,-0.34271853257163337,-0.34271853257163337,-0.34271853257163337,-0.34271853257163337,11.049926413397333,-0.34271853257163337,11.157454951188553,-0.34271853257163337,11.157454951188553
-0.3507920651672629,-0.3507920651672629,-0.3507920651672629,-0.3507920651672629,-0.3507920651672629,10.987244725912152,-0.3507920651672629,11.149995050697196,-0.3507920651672629,11.149995050697196
-0.3370490504626709,-0.3370490504626709,-0.3370490504626709,-0.3370490504626709,-0.3370490504626709,10.598697573801752,-0.3370490504626709,11.141956475792874,-0.3370490504626709,11.141956475792874
-0.33720555724992746,-0.33720555724992746,-0.33720555724992746,-0.33720555724992746,-0.33720555724992746,10.620360417042592,-0.33720555724992746,11.137839406192017,-0.33720555724992746,11.137839406192017
-0.3429611739897027,-0.3429611739897027,-0.3429611739897027,-0.3429611739897027,-0.3429611739897027,11.645076881705096,-0.3429611739897027,11.144648201647454,-0.3429611739897027,11.144648201647454
-0.3398112407150638,-0.3398112407150638,-0.3398112407150638,-0.3398112407150638,-0.3398112407150638,11.536713037455005,-0.3398112407150638,11.15036926648897,-0.3398112407150638,11.15036926648897
-0.33475847986089013,-0.33475847986089013,-0.33475847986089013,-0.33475847986089013,-0.33475847986089013,11.363284943320272,-0.33475847986089013,11.157756726304843,-0.33475847986089013,11.157756726304843
-0.3416004144029723,-0.3416004144029723,-0.3416004144029723,-0.3416004144029723,-0.3416004144029723,11.063161797635889,-0.3416004144029723,11.161771781327872,-0.3416004144029723,11.161771781327872
-0.3509204063387451,-0.3509204063387451,-0.3509204063387451,-0.3509204063387451,-0.3509204063387451,10.989962678530855,-0.3509204063387451,11.153033662818322,-0.3509204063387451,11.153033662818322
-0.3378143979834125,-0.3378143979834125,-0.3378143979834125,-0.3378143979834125,-0.3378143979834125,10.581532283319856,-0.3378143979834125,11.141463288801209,-0.3378143979834125,11.141463288801209
-0.33319664965555035,-0.33319664965555035,-0.33319664965555035,-0.33319664965555035,-0.33319664965555035,10.421571344855936,-0.33319664965555035,11.13167329732854,-0.33319664965555035,11.13167329732854
-0.35387333283772404,-0.35387333283772404,-0.35387333283772404,-0.35387333283772404,-0.35387333283772404,11.865652332701359,-0.35387333283772404,11.139133937952902,-0.35387333283772404,11.139133937952902
-0.3506812920197914,-0.3506812920197914,-0.3506812920197914,-0.3506812920197914,-0.3506812920197914,11.759486856502436,-0.3506812920197914,11.15117062863614,-0.3506812920197914,11.15117062863614
-0.343809954115229,-0.343809954115229,-0.343809954115229,-0.343809954115229,-0.343809954115229,11.462577568914028,-0.343809954115229,11.161341149229235,-0.343809954115229,11.161341149229235
-0.3444702381005774,-0.3444702381005774,-0.3444702381005774,-0.3444702381005774,-0.3444702381005774,11.063916665775004,-0.3444702381005774,11.172056355156878,-0.3444702381005774,11.172056355156878
-0.3508336686070945,-0.3508336686070945,-0.3508336686070945,-0.3508336686070945,-0.3508336686070945,10.961189845507596,-0.3508336686070945,11.164301696750353,-0.3508336686070945,11.164301696750353
-0.33624838629245746,-0.33624838629245746,-0.33624838629245746,-0.33624838629245746,-0.33624838629245746,10.531228699773468,-0.33624838629245746,11.153718018471066,-0.33624838629245746,11.153718018471066
-0.33623283586797886,-0.33623283586797886,-0.33623283586797886,-0.33623283586797886,-0.33623283586797886,10.53922255282458,-0.33623283586797886,11.14618270043118,-0.33623283586797886,11.14618270043118
-0.3551944124017803,-0.3551944124017803,-0.3551944124017803,-0.3551944124017803,-0.3551944124017803,11.815070127634185,-0.3551944124017803,11.152931766481844,-0.3551944124017803,11.152931766481844
-0.35178225484222536,-0.35178225484222536,-0.35178225484222536,-0.35178225484222536,-0.35178225484222536,11.705719958324478,-0.35178225484222536,11.158837398647153,-0.35178225484222536,11.158837398647153
-0.34547718410130474,-0.34547718410130474,-0.34547718410130474,-0.34547718410130474,-0.34547718410130474,11.393808506681152,-0.34547718410130474,11.170526351407107,-0.34547718410130474,11.170526351407107
-0.34824299009025067,-0.34824299009025067,-0.34824299009025067,-0.34824299009025067,-0.34824299009025067,11.120495303962475,-0.34824299009025067,11.179134120799365,-0.34824299009025067,11.179134120799365
-0.3306479000121542,-0.3306479000121542,-0.3306479000121542,-0.3306479000121542,-0.3306479000121542,10.533005056987909,-0.3306479000121542,11.166264331100628,-0.3306479000121542,11.166264331100628
-0.3266432403568001,-0.3266432403568001,-0.3266432403568001,-0.3266432403568001,-0.3266432403568001,10.403776694701671,-0.3266432403568001,11.153334586298607,-0.3266432403568001,11.153334586298607
-0.3228482898956786,-0.3228482898956786,-0.3228482898956786,-0.3228482898956786,-0.3228482898956786,9.903708881689187,-0.3228482898956786,11.138587333677664,-0.3228482898956786,11.138587333677664
-0.35585913303730243,-0.35585913303730243,-0.35585913303730243,-0.35585913303730243,-0.35585913303730243,11.873767900187827,-0.35585913303730243,11.145160679773337,-0.35585913303730243,11.145160679773337
-0.35274744372572503,-0.35274744372572503,-0.35274744372572503,-0.35274744372572503,-0.35274744372572503,11.768429550318114,-0.35274744372572503,11.150472487561562,-0.35274744372572503,11.150472487561562
-0.34516386666194193,-0.34516386666194193,-0.34516386666194193,-0.34516386666194193,-0.34516386666194193,11.501613873518364,-0.34516386666194193,11.153943055877683,-0.34516386666194193,11.153943055877683
-0.32732239963194537,-0.32732239963194537,-0.32732239963194537,-0.32732239963194537,-0.32732239963194537,10.585210702676696,-0.32732239963194537,11.149400530799586,-0.32732239963194537,11.149400530799586
-0.34038776953380406,-0.34038776953380406,-0.34038776953380406,-0.34038776953380406,-0.34038776953380406,10.506353589490026,-0.34038776953380406,11.144052574138659,-0.34038776953380406,11.144052574138659
-0.33961170619623376,-0.33961170619623376,-0.33961170619623376,-0.33961170619623376,-0.33961170619623376,10.479251250972945,-0.33961170619623376,11.130632091010108,-0.33961170619623376,11.130632091010108
-0.3478310812809401,-0.3478310812809401,-0.3478310812809401,-0.3478310812809401,-0.3478310812809401,10.80638183446555,-0.3478310812809401,11.121731422857634,-0.3478310812809401,11.121731422857634
-0.34310999865382447,-0.34310999865382447,-0.34310999865382447,-0.34310999865382447,-0.34310999865382447,10.647811957014394,-0.34310999865382447,11.113955913065025,-0.34310999865382447,11.113955913065025
-0.35309964517510817,-0.35309964517510817,-0.35309964517510817,-0.35309964517510817,-0.35309964517510817,11.941297761730894,-0.35309964517510817,11.12171556623765,-0.35309964517510817,11.12171556623765
0.3241225954325103,0.3241225954325103,0.3241225954325103,0.3241225954325103,0.3241225954325103,2.258783152281362,0.3241225954325103,11.068341615268436,0.3241225954325103,11.068341615268436
-0.34073078146381647,-0.34073078146381647,-0.34073078146381647,-0.34073078146381647,-0.34073078146381647,11.517800513461244,-0.34073078146381647,11.072522327548599,-0.34073078146381647,11.072522327548599
-0.33267465257947465,-0.33267465257947465,-0.33267465257947465,-0.33267465257947465,-0.33267465257947465,10.844592664346033,-0.33267465257947465,11.07102331475023,-0.33267465257947465,11.07102331475023
-0.3420533036695399,-0.3420533036695399,-0.3420533036695399,-0.3420533036695399,-0.3420533036695399,10.920133538440773,-0.3420533036695399,11.071079971832791,-0.3420533036695399,11.071079971832791
-0.32704824560666756,-0.32704824560666756,-0.32704824560666756,-0.32704824560666756,-0.32704824560666756,10.472743495529174,-0.32704824560666756,11.05835983675367,-0.32704824560666756,11.05835983675367
-0.32372380270778395,-0.32372380270778395,-0.32372380270778395,-0.32372380270778395,-0.32372380270778395,10.35111117464126,-0.32372380270778395,11.045598492653356,-0.32372380270778395,11.045598492653356
-0.34241278872771175,-0.34241278872771175,-0.34241278872771175,-0.34241278872771175,-0.34241278872771175,11.604594991747959,-0.34241278872771175,11.048281753895631,-0.34241278872771175,11.048281753895631
-0.33945972319529394,-0.33945972319529394,-0.33945972319529394,-0.33945972319529394,-0.33945972319529394,11.5056580980414,-0.33945972319529394,11.052859036011103,-0.33945972319529394,11.052859036011103
-0.3333843080665976,-0.3333843080665976,-0.3333843080665976,-0.3333843080665976,-0.3333843080665976,11.273727585818614,-0.3333843080665976,11.061169890200436,-0.3333843080665976,11.061169890200436
-0.34515523253416575,-0.34515523253416575,-0.34515523253416575,-0.34515523253416575,-0.34515523253416575,11.089343282348528,-0.34515523253416575,11.069353488535443,-0.34515523253416575,11.069353488535443
-0.3577480158335203,-0.3577480158335203,-0.3577480158335203,-0.3577480158335203,-0.3577480158335203,11.082850272515474,-0.3577480158335203,11.080601946146752,-0.3577480158335203,11.080601946146752
-0.3326364356408351,-0.3326364356408351,-0.3326364356408351,-0.3326364356408351,-0.3326364356408351,10.102655739156347,-0.3326364356408351,11.064071136061857,-0.3326364356408351,11.064071136061857
-0.34253354736083313,-0.34253354736083313,-0.34253354736083313,-0.34253354736083313,-0.34253354736083313,10.532373436164466,-0.34253354736083313,11.052583099405057,-0.34253354736083313,11.052583099405057
-0.34375082252738065,-0.34375082252738065,-0.34375082252738065,-0.34375082252738065,-0.34375082252738065,11.650894549603452,-0.34375082252738065,11.055990791988688,-0.34375082252738065,11.055990791988688
-0.34065073997805706,-0.34065073997805706,-0.34065073997805706,-0.34065073997805706,-0.34065073997805706,11.556020532839,-0.34065073997805706,11.060818677968737,-0.34065073997805706,11.060818677968737
-0.33212922492990593,-0.33212922492990593,-0.33212922492990593,-0.33212922492990593,-0.33212922492990593,11.26222080372512,-0.33212922492990593,11.068500993726918,-0.33212922492990593,11.068500993726918
-0.34212276589039176,-0.34212276589039176,-0.34212276589039176,-0.34212276589039176,-0.34212276589039176,11.046052987867709,-0.34212276589039176,11.068693107959792,-0.34212276589039176,11.068693107959792
-0.3516633097145891,-0.3516633097145891,-0.3516633097145891,-0.3516633097145891,-0.3516633097145891,10.953222314644403,-0.3516633097145891,11.072944021787134,-0.3516633097145891,11.072944021787134
-0.3504416675453091,-0.3504416675453091,-0.3504416675453091,-0.3504416675453091,-0.3504416675453091,10.974072725191943,-0.3504416675453091,11.077474524306481,-0.3504416675453091,11.077474524306481
-0.3517207745900428,-0.3517207745900428,-0.3517207745900428,-0.3517207745900428,-0.3517207745900428,10.967275002807066,-0.3517207745900428,11.068711139296136,-0.3517207745900428,11.068711139296136
-0.32217711089149914,-0.32217711089149914,-0.32217711089149914,-0.32217711089149914,-0.32217711089149914,9.8854111433519,-0.32217711089149914,11.050892128781156,-0.32217711089149914,11.050892128781156
-0.35479521768750766,-0.35479521768750766,-0.35479521768750766,-0.35479521768750766,-0.35479521768750766,11.75731931936346,-0.35479521768750766,11.054149266411859,-0.35479521768750766,11.054149266411859
-0.35137703839933493,-0.35137703839933493,-0.35137703839933493,-0.35137703839933493,-0.35137703839933493,11.643377507532483,-0.35137703839933493,11.0607903306989,-0.35137703839933493,11.0607903306989
-0.34180332183047446,-0.34180332183047446,-0.34180332183047446,-0.34180332183047446,-0.34180332183047446,11.358194084390163,-0.34180332183047446,11.064921117322832,-0.34180332183047446,11.064921117322832
-0.3437493536668812,-0.3437493536668812,-0.3437493536668812,-0.3437493536668812,-0.3437493536668812,10.9811849530164,-0.3437493536668812,11.06847657816762,-0.3437493536668812,11.06847657816762
-0.35747334676679343,-0.35747334676679343,-0.35747334676679343,-0.35747334676679343,-0.35747334676679343,10.924757259162371,-0.35747334676679343,11.072385519819854,-0.35747334676679343,11.072385519819854
-0.3591415733272317,-0.3591415733272317,-0.3591415733272317,-0.3591415733272317,-0.3591415733272317,10.912693116541085,-0.3591415733272317,11.060211204933708,-0.3591415733272317,11.060211204933708
-0.3522403162170523,-0.3522403162170523,-0.3522403162170523,-0.3522403162170523,-0.3522403162170523,10.73163683154867,-0.3522403162170523,11.04752764480705,-0.3522403162170523,11.04752764480705
-0.35477503355656637,-0.35477503355656637,-0.35477503355656637,-0.35477503355656637,-0.35477503355656637,10.819493530791897,-0.35477503355656637,11.03956889696576,-0.35477503355656637,11.03956889696576
-0.34669930754319545,-0.34669930754319545,-0.34669930754319545,-0.34669930754319545,-0.34669930754319545,11.670377111612309,-0.34669930754319545,11.045421911737801,-0.34669930754319545,11.045421911737801
-0.3433960766902204,-0.3433960766902204,-0.3433960766902204,-0.3433960766902204,-0.3433960766902204,11.560747487978118,-0.3433960766902204,11.051456005851161,-0.3433960766902204,11.051456005851161
-0.3278678549804711,-0.3278678549804711,-0.3278678549804711,-0.3278678549804711,-0.3278678549804711,10.980034498090633,-0.3278678549804711,11.051589565869044,-0.3278678549804711,11.051589565869044
-0.3458964790248643,-0.3458964790248643,-0.3458964790248643,-0.3458964790248643,-0.3458964790248643,11.04012550722375,-0.3458964790248643,11.05417538670848,-0.3458964790248643,11.05417538670848
-0.33147814785907703,-0.33147814785907703,-0.33147814785907703,-0.33147814785907703,-0.33147814785907703,10.497449407309807,-0.33147814785907703,11.050627406197039,-0.33147814785907703,11.050627406197039
-0.3303358714034465,-0.3303358714034465,-0.3303358714034465,-0.3303358714034465,-0.3303358714034465,10.460847592182567,-0.3303358714034465,11.038360805849102,-0.3303358714034465,11.038360805849102
-0.3328521712720596,-0.3328521712720596,-0.3328521712720596,-0.3328521712720596,-0.3328521712720596,10.540677710462967,-0.3328521712720596,11.028130449800404,-0.3328521712720596,11.028130449800404
-0.35285310216521426,-0.35285310216521426,-0.35285310216521426,-0.35285310216521426,-0.35285310216521426,11.743582220546363,-0.35285310216521426,11.032786933843202,-0.35285310216521426,11.032786933843202
-0.3497711514410714,-0.3497711514410714,-0.3497711514410714,-0.3497711514410714,-0.3497711514410714,11.643571524615044,-0.3497711514410714,11.037691239870128,-0.3497711514410714,11.037691239870128
-0.3422945578994147,-0.3422945578994147,-0.3422945578994147,-0.3422945578994147,-0.3422945578994147,11.389048283209187,-0.3422945578994147,11.046220135159729,-0.3422945578994147,11.046220135159729
-0.3478647466017158,-0.3478647466017158,-0.3478647466017158,-0.3478647466017158,-0.3478647466017158,11.045326612002768,-0.3478647466017158,11.049156270909599,-0.3478647466017158,11.049156270909599
-0.3638160163497056,-0.3638160163497056,-0.3638160163497056,-0.3638160163497056,-0.3638160163497056,11.013115577351584,-0.3638160163497056,11.053848323682647,-0.3638160163497056,11.053848323682647
