snap_index,esn,snap,esn_index,global_index,ww_cycle_index,hpc_cycle_index,hpt_cycle_index,ww_cycle,hpc_cycle,hpt_cycle,to_next_ww,to_next_hpc_cycle,to_next_hpt_cycle,Altitude,Mach,Pamb,Pt2,TAT,WFuel,VAFN,VBV,Fan_Speed,Core_Speed,T25,T3,Ps3,T45,P25,T5,fault_ww_cycle,fault_hpc_cycle,fault_hpt_cycle
82,101,1,603,603,82,82,82,0,0,0,90,7690,3270,426.3215158873453,0.1042319654570779,14.459887816590632,14.501646493855825,494.85452167552864,1.1856496358193398,6219.434227508011,0.0,1831.2214123275432,20456.064766440788,690.458940106988,1505.0093335048327,481.36587062067787,2042.5289998989908,41.01759891499668,1322.975754168517,0,0,0
83,101,1,610,610,83,83,83,0,0,0,80,7680,3260,537.3215158873453,0.1034759699450693,14.405194082602742,14.44514755256356,534.0593413461888,1.234406145874218,6225.945886918756,0.0,1899.1765499153205,21228.446078193778,744.8728386191427,1610.4624693055912,476.6964748161066,2193.332044506641,40.857324078749386,1431.7480915463805,0,0,0
84,101,1,618,618,84,84,84,0,0,0,70,7670,3250,678.3215158873453,0.1072559698568544,14.335718258347852,14.383797449191569,496.26980179306486,1.186979875369017,6202.438672533867,0.0,1839.393397197804,20501.229613919622,693.3009553150333,1511.2210079353977,479.8704246205168,2052.9964741033687,40.85321276850215,1328.7930527437152,0,0,0
85,101,1,625,625,85,85,85,0,0,0,60,7660,3240,747.3215158873453,0.105869968150731,14.30171945073376,14.346606480834332,524.6440743332454,1.3123907089325964,6127.469079840438,0.0,1938.2101043910804,21235.91260156275,739.5270656206173,1611.0791678048058,501.4847101469836,2208.326886672106,42.02179410121282,1425.40999842745,0,0,0
86,101,1,633,633,86,86,86,0,0,0,50,7650,3230,829.3215158873453,0.1019639640198907,14.261315070670634,14.297644173457291,510.5856404725469,1.1405267293465111,6271.737127991193,0.0,1825.665684595086,20668.732284980542,707.9886772281549,1534.1086424832304,458.1676916968604,2079.4940232562103,39.566044804398686,1359.758497248789,0,0,0
87,101,1,641,641,87,87,87,0,0,0,40,7640,3220,223.32151588734527,0.1017119704829416,14.559913294063984,14.59645905794166,506.0727670447213,1.136499771558957,6290.601944661513,0.0,1803.8667155154085,20537.564384305333,699.7751237908558,1516.3594662229402,461.492358561366,2051.3787850508934,39.99003194536057,1343.6963122455256,0,0,0
88,101,1,649,649,88,88,88,0,0,0,30,7630,3210,972.3215158873452,0.1070669709788522,14.19085377373128,14.238028240774756,532.3355701043516,1.2229308665923273,6207.838987855071,0.0,1901.223360649156,21208.707063653525,743.4249350645543,1608.0882329948931,471.93750982152727,2192.4687501960625,40.43439240495102,1429.6648176288593,0,0,0
89,101,1,656,656,89,89,89,0,0,0,20,7620,3200,168.32151588734527,0.1017119704829416,14.587013792886813,14.62362757972665,527.7100896154656,1.219686926775876,6248.880520016913,0.0,1874.486999070436,21064.53282294431,734.3396231729959,1588.2076907326127,476.420241912796,2160.078655180013,40.99803725089125,1412.1366578216002,0,0,0
90,101,1,664,664,90,90,90,0,0,0,10,7610,3190,1021.3215158873452,0.1034759699450693,14.166709692961849,14.206001715472317,511.0678104540264,1.157973046707077,6246.239412404318,0.0,1842.187041492669,20725.05583167399,710.9559701431881,1541.9896242898324,462.1222255413364,2094.521887831597,39.75558401589966,1365.9093332847835,0,0,0
91,101,1,671,671,91,91,91,0,0,0,0,7600,3180,-216.67848411265476,0.1029719679700097,14.793535805501447,14.833445550910634,501.5907255247961,1.1112664412833415,6317.894125990895,0.0,1771.6596578711503,20373.158191245268,690.2663691900311,1494.3714400161612,457.5460719883877,2016.2765143026384,39.943534509245374,1325.8248518748828,1,0,0
92,101,1,678,678,0,92,92,1,0,0,890,7590,3170,586.3215158873453,0.1024049638854227,14.381050001833312,14.418627681376783,529.9788441537115,1.2305388647721622,6226.99340453823,0.0,1893.820873625644,21147.282360541514,739.7964946999203,1599.804170583108,477.142462820449,2179.515729355288,41.00153488216854,1421.1121052858505,0,0,0
93,101,1,685,685,1,93,93,1,0,0,880,7580,3160,315.3215158873453,0.1022789671169481,14.514581550578525,14.552235633794732,515.0999745432741,1.1741261643049392,6262.492577686376,0.0,1840.0071922679133,20765.03536525171,714.5096954538872,1544.804208403129,469.9346880419674,2093.31884561694,40.47759538770111,1366.84668828501,0,0,0
94,101,1,693,693,2,94,94,1,0,0,870,7570,3150,655.3215158873453,0.1026569648729524,14.34705119421922,14.385079803371134,530.8858690836923,1.2234701915726642,6227.803293909675,0.0,1894.1639365633123,21152.11628052616,740.040727601653,1597.700715349327,475.7843068437448,2174.1087163144657,40.74506439971008,1416.9480235892509,0,0,0
95,101,1,701,701,3,95,95,1,0,0,860,7560,3140,1207.3215158873452,0.109460969184514,14.075060733306463,14.127168060294338,516.6076430768829,1.1783508832901526,6207.999788867512,0.0,1866.6291664544503,20862.92234027573,720.0418999101316,1558.2860136193,466.74406067974206,2117.866803260385,39.96748186829419,1377.116973688093,0,0,0
96,101,1,709,709,4,96,96,1,0,0,850,7550,3130,220.32151588734527,0.1017749651418886,14.561391503090684,14.598076850462393,543.0384451626998,1.23775344186661,6248.670249506095,0.0,1901.5161674104197,21348.311810943287,754.895639764442,1624.809335284618,476.0782667487949,2210.828159910682,40.96335763126805,1447.6109113976167,0,0,0
97,101,1,716,716,5,97,97,1,0,0,840,7540,3120,1035.3215158873452,0.1026569648729524,14.159811384170585,14.19734369136765,514.6570712158722,1.1664632854840968,6243.282179149414,0.0,1853.044658155453,20794.634226449503,715.9367135884639,1549.0643388671604,464.5270643453911,2103.326277680345,39.88319028923867,1369.9852009429246,0,0,0
98,101,1,723,723,6,98,98,1,0,0,830,7530,3110,655.3215158873453,0.1026569648729524,14.34705119421922,14.385079803371134,530.8858690836923,1.22395281610263,6227.803293909675,0.0,1894.1639365633123,21151.928210014757,740.1589635511745,1597.9245330630008,475.622464437229,2175.2828055768023,40.75721540160772,1417.9027859805092,0,0,0
99,101,1,731,731,7,99,99,1,0,0,820,7520,3100,1012.3215158873452,0.1022789671169481,14.171144320041948,14.207907449976917,511.944483372459,1.1645942988328868,6243.723801154276,0.0,1848.7817307294056,20742.34510573975,712.2908502599947,1542.0773283530968,465.1894809909633,2093.781165165281,39.931687346241546,1363.026999652202,0,0,0
100,101,1,738,738,8,100,100,1,0,0,810,7510,3090,682.3215158873453,0.10271996698248,14.33374731297892,14.371875690816086,499.7824664204748,1.1080974225290818,6287.867434222423,0.0,1792.001530403637,20393.51890208722,690.549776666765,1494.998189133864,454.9682599864263,2020.640529264064,39.39640192656209,1321.0692972429358,0,0,0
101,101,1,745,745,9,101,101,1,0,0,800,7500,3080,287.3215158873453,0.1028459637509546,14.528378168161057,14.567298244691296,501.1373700405628,1.1078250606649696,6302.075378614299,0.0,1783.2641482796748,20387.00174375299,690.8831550563343,1494.0960176213111,455.8508850643355,2017.1844577615025,39.61693858303687,1321.9327250092142,0,0,0
102,101,1,752,752,10,102,102,1,0,0,790,7490,3070,830.3215158873453,0.1026569648729524,14.2608223343284,14.29862238336953,543.0577882680369,1.226452583454542,6235.135397444287,0.0,1909.943972270917,21371.806736102542,756.3617500493126,1628.5583917081378,469.7724513871855,2219.6144409001004,40.38129265351933,1451.5624041539588,0,0,0
103,101,1,759,759,11,103,103,1,0,0,780,7480,3060,1053.3215158873452,0.1020269661294183,14.150942130010383,14.18712246256547,502.4730308049375,1.1369321163460164,6255.998467844784,0.0,1822.9045066356607,20525.79704423945,697.9835431074692,1513.0199905608656,460.76169536416825,2051.7451787295176,39.629289377401,1335.6792403961567,0,0,0
104,101,1,767,767,12,104,104,1,0,0,770,7470,3050,60.32151588734528,0.1018379672514162,14.640229317848004,14.67724999707582,517.3447042541364,1.187364501533782,6264.81226002357,0.0,1843.3818577903048,20806.24312647238,717.7757161189031,1550.8753367031893,473.1967850933908,2103.9534531993463,40.83330648396681,1374.9157494512676,0,0,0
105,101,1,775,775,13,105,105,1,0,0,760,7460,3040,838.3215158873453,0.10271996698248,14.256880443590534,14.294804352283998,539.9034621952723,1.2218745132953266,6234.92803929535,0.0,1904.388983389481,21310.367377734645,752.1028851177715,1620.2464944169585,469.6011207662524,2208.35482931957,40.38061914938088,1443.568608547041,0,0,0
106,101,1,783,783,14,106,106,1,0,0,750,7450,3030,540.3215158873453,0.1049249663101396,14.403715873576044,14.446832921716602,507.4917158385682,1.2340625903560951,6189.763154674448,0.0,1875.678453658207,20761.30520755908,710.885780961637,1544.9011014639052,489.4113070113481,2105.6928837279847,41.54883828935159,1361.2120557163864,0,0,0
107,101,1,791,791,15,107,107,1,0,0,740,7440,3020,925.3215158873452,0.1019009693609437,14.21401238181624,14.250088103257614,551.6064986867975,1.2060174564684498,6262.145277764024,0.0,1905.39575815562,21478.4943143929,765.5848612911814,1643.7246109129353,459.3209793880116,2239.731354541721,39.74827329738369,1472.140399469126,0,0,0
108,101,1,798,798,16,108,108,1,0,0,730,7430,3010,1195.3215158873452,0.1027829690920076,14.080973569413263,14.118562292327764,514.6597053304184,1.2550591691544295,6158.740182819638,0.0,1908.992886234808,20976.95803912805,723.8051424326767,1574.2678206027797,488.4755110936057,2154.274689165338,41.157262617736336,1389.79051440461,0,0,0
109,101,1,806,806,17,109,109,1,0,0,720,7420,3000,761.3215158873453,0.1019639640198907,14.294821141942494,14.331235597692832,502.0209861889304,1.212037475105969,6202.278235602063,0.0,1863.0579608951305,20641.07347769285,702.9927294306665,1528.851871686706,484.3189336009727,2082.9637164622927,41.16091195694983,1345.987552616177,0,0,0
110,101,1,813,813,18,110,110,1,0,0,710,7410,2990,291.3215158873453,0.1018379672514162,14.526407222792123,14.563140080621896,529.0651349259455,1.230640138113417,6236.195724702659,0.0,1886.4518166445368,21102.6863181522,737.350905517143,1591.8617760851253,479.0944687817876,2168.184914709644,41.17407365273052,1414.499561782998,0,0,0
111,101,1,820,820,19,111,111,1,0,0,700,7400,2980,848.3215158873453,0.10271996698248,14.2519530801682,14.289863881865267,520.9695389815929,1.199086889786859,6230.855778147114,0.0,1873.860478127276,20947.546946137347,726.4438666224556,1570.733244007802,471.1345969803938,2138.8132527230305,40.45887102891612,1392.926475245152,0,0,0
112,101,1,828,828,20,112,112,1,0,0,690,7390,2970,676.3215158873453,0.1038539677010736,14.33670373103232,14.377285430526394,511.0757316332206,1.1622944922071907,6252.265736343951,0.0,1836.5638434360387,20692.907718426773,709.9829183495173,1536.0931623495865,465.41165798176985,2085.9806439259974,40.151150000825176,1360.9120626230267,0,0,0
113,101,1,835,835,21,113,113,1,0,0,680,7380,2960,618.3215158873453,0.1019639640198907,14.365282438881849,14.401876386894044,507.430220822308,1.0462964941656916,6365.487166260157,0.0,1755.104239714419,20387.16922614446,694.4666394900579,1494.8462009594234,431.8595840417922,2013.9770496495428,38.13605454308569,1332.0139366701892,0,0,0
114,101,1,842,842,22,114,114,1,0,0,670,7370,2950,989.3215158873452,0.1020899682389459,14.182477255913312,14.218870986812036,537.1848832396413,1.2361219411697038,6217.400469823292,0.0,1915.0008237606623,21301.74979478514,750.7812676061665,1619.6413904887345,473.6125122017375,2212.2572992425594,40.6121416338058,1442.0175392152323,0,0,0
115,101,1,849,849,23,115,115,1,0,0,660,7360,2940,451.3215158873453,0.1025309681044778,14.447569408034804,14.48559251555792,506.5402951563185,1.1419374049317197,6276.30659049633,0.0,1813.4301680217009,20557.14894732137,701.6493801564844,1517.8625195827544,462.0612588515666,2057.8318715222126,40.02940072213233,1345.339837587985,0,0,0
116,101,1,856,856,24,116,116,1,0,0,650,7350,2930,297.3215158873453,0.1041689707981309,14.523450804738724,14.565254186867454,528.6645064426717,1.3324412446919085,6138.976285562369,0.0,1942.43697214209,21284.428432650657,744.7476624271394,1616.8434219942044,507.31391193213375,2218.750971178118,42.709613891062034,1433.444443474101,0,0,0
117,101,1,863,863,25,117,117,1,0,0,640,7340,2920,448.3215158873453,0.1019009693609437,14.449047617061504,14.485719867156986,501.1181806358724,1.1045916393296715,6304.64952417295,0.0,1783.850259754925,20387.005772690674,691.4296943659915,1495.1091520007133,452.9525938503143,2022.5569125089928,39.46864257841075,1326.083587872196,0,0,0
118,101,1,870,870,26,118,118,1,0,0,630,7330,2910,181.32151588734527,0.1034759699450693,14.580608220437782,14.621048209597603,476.3559895730599,1.0196327088517037,6362.697017994489,0.0,1698.7011818585584,19755.83879591305,651.4566853872656,1411.1573931981598,438.7266980721821,1896.2312624656963,38.60133280691538,1247.7116276233533,0,0,0
119,101,1,878,878,27,119,119,1,0,0,620,7320,2900,1022.3215158873452,0.1042319654570779,14.166216956619616,14.207127542473636,545.3469780136372,1.212594426476707,6239.659973405941,0.0,1906.200734449119,21391.502637248224,759.0448463319145,1632.4733423857117,462.638264162151,2228.442954555626,39.98308201634638,1460.75229746717,0,0,0
120,101,1,885,885,28,120,120,1,0,0,610,7310,2890,1676.3215158873452,0.1039169698106012,13.843967388799069,13.883286310407923,534.5198251127746,1.2007368881369056,6214.785167339507,0.0,1907.6822412029871,21239.95805410564,747.0586430997089,1611.6705674912473,461.0949897992436,2202.861462812594,39.626381123455005,1436.264244140025,0,0,0
121,101,1,893,893,29,121,121,1,0,0,600,7300,2880,680.3215158873453,0.1027829690920076,14.334732785663387,14.372998910947809,532.2410142572863,1.2289596021667903,6226.578418258592,0.0,1897.219152521377,21178.51009233938,742.89829275944,1603.0698392532313,474.54987954257854,2188.410109682475,40.82899340255098,1427.8090558663823,0,0,0
122,101,1,900,900,30,122,122,1,0,0,590,7290,2870,109.32151588734529,0.10271996698248,14.616085237078574,14.65496464580897,543.5099939746104,1.249591637949188,6243.072561591823,0.0,1904.279450639552,21361.249536326493,756.6673602671912,1628.261566976737,477.73654840532726,2222.289984653599,41.27111901750997,1456.0006484236271,0,0,0
123,101,1,907,907,31,123,123,1,0,0,580,7280,2860,586.3215158873453,0.1024049638854227,14.381050001833312,14.418627681376783,529.9788441537115,1.23056206314849,6226.99340453823,0.0,1893.820873625644,21136.025153257982,739.8834037369489,1597.2998829136814,476.3149694307012,2180.465883180783,40.97839748023413,1421.9793239600092,0,0,0
124,101,1,914,914,32,124,124,1,0,0,570,7270,2850,231.32151588734527,0.10271996698248,14.55597140332612,14.59469090670054,538.5510180779324,1.3523090806409204,6143.269235997781,0.0,1960.5155196488815,21477.44557789265,758.871418359183,1644.1925114640612,507.7380570558614,2260.430083315493,42.84644411512912,1463.3849761952397,0,0,0
125,101,1,921,921,33,125,125,1,0,0,560,7260,2840,1686.3215158873452,0.1017749651418886,13.839040025376736,13.873905511310152,535.8256812724405,1.1909703410893313,6231.495583555377,0.0,1902.314611506661,21242.722091028227,747.9410209470026,1612.3683549619,457.2379398129161,2203.662134899637,39.412042029692174,1439.3659153705212,0,0,0
126,101,1,929,929,34,126,126,1,0,0,550,7250,2830,60.32151588734528,0.1018379672514162,14.640229317848004,14.67724999707582,517.3447042541364,1.1901523894923085,6264.81226002357,0.0,1843.3818577903048,20804.296474565228,718.471412907143,1552.0155734798766,472.2820727407501,2110.7682889119524,40.91418653182564,1380.4450588113957,0,0,0
127,101,1,937,937,35,127,127,1,0,0,540,7240,2820,1515.3215158873452,0.1020269661294183,13.923297939898625,13.95889624459812,533.1263262984079,1.2011301613048733,6224.954842882524,0.0,1901.9951635741477,21203.145696172724,744.8627023790071,1606.9894643713333,461.9789250818802,2196.9323884654414,39.7753930664674,1433.22551449388,0,0,0
128,101,1,944,944,36,128,128,1,0,0,530,7230,2810,732.3215158873453,0.1025939702140054,14.30911049586726,14.346903838710936,529.0812919480076,1.2258826054085434,6224.748977970655,0.0,1893.491191302674,21121.31926844281,738.9991814995761,1595.629069647505,474.3222691886072,2179.705554883298,40.83069981560783,1421.2122068579315,0,0,0
129,101,1,951,951,37,129,129,1,0,0,520,7220,2800,682.3215158873453,0.10271996698248,14.33374731297892,14.371875690816086,499.7824664204748,1.111497534155989,6287.867434222423,0.0,1792.001530403637,20391.08898500251,691.4128222209738,1496.3757418733553,453.80718742116056,2029.238159193872,39.49689302962743,1328.0239462459192,0,0,0
130,101,1,958,958,38,130,130,1,0,0,510,7210,2790,953.3215158873452,0.1061849637972078,14.20021576423371,14.245475255307731,537.275410826912,1.2209654487955883,6220.3156298177055,0.0,1902.3173603073744,21264.38838263152,749.689128150345,1615.5209353056755,468.14075186235647,2208.156948072923,40.40596826086811,1443.3040621041118,0,0,0
131,101,1,965,965,39,131,131,1,0,0,500,7200,2780,1207.3215158873452,0.109460969184514,14.075060733306463,14.127168060294338,516.6076430768829,1.18276692226781,6207.999788867512,0.0,1866.6291664544503,20860.17353916064,721.1768330185054,1560.1286090246194,465.3223543693579,2128.809192738153,40.096444866804255,1385.9756809438145,0,0,0
132,101,1,973,973,40,132,132,1,0,0,490,7190,2770,816.3215158873453,0.1017119704829416,14.267720643119665,14.303532995787236,537.627502984347,1.227694676325107,6234.155311318819,0.0,1903.5830313292652,21273.038491892883,750.3009096981438,1616.8546467067904,470.2620863573163,2210.6244844599287,40.591567614292906,1445.0808071550207,0,0,0
133,101,1,980,980,41,133,133,1,0,0,480,7180,2760,147.32151588734527,0.1024049638854227,14.597361256073713,14.635504156862664,511.4963093517987,1.1646915116638523,6275.112737066228,0.0,1823.5332047952145,20658.63612836843,709.2541953077692,1532.6966375462782,466.50558212135934,2083.137541812857,40.55079344307077,1363.62314676832,0,0,0
134,101,1,987,987,42,134,134,1,0,0,470,7170,2750,678.3215158873453,0.1072559698568544,14.335718258347852,14.383797449191569,496.26980179306486,1.1895487108726637,6202.438672533867,0.0,1839.393397197804,20480.41292990097,694.0202303431003,1508.766294373697,479.0264819170209,2057.102474157991,41.066563757321305,1331.946160400512,0,0,0
